Role,TimeofDay,DayofWeek,MMR,PartySize,QueueDuration
0, 0.8214583333333333, 0.625, 0.2, 0.2, 27
0, 0.33371527777777776, 0.75, 0.95, 0.6, 68
0, 0.4528240740740741, 0.375, 0.95, 0.2, 107
0, 0.407650462962963, 0.125, 0.85, 0.6, 38
0, 0.6914583333333333, 0.25, 0.75, 0.8, 59
1, 0.3274537037037037, 0.0, 0.8, 0.2, 32
0, 0.4833912037037037, 0.25, 0.5, 0.6, 226
0, 0.8081018518518519, 0.75, 1.0, 0.4, 15
1, 0.7743518518518518, 0.375, 0.65, 0.2, 16
1, 0.3229050925925926, 0.375, 0.35, 0.2, 4
0, 0.5130092592592592, 0.75, 0.45, 0.8, 35
1, 0.47760416666666666, 0.625, 1.0, 0.2, 65
0, 0.009386574074074073, 0.125, 0.5, 0.6, 41
0, 0.008414351851851852, 0.75, 0.65, 0.6, 42
0, 0.41758101851851853, 0.375, 0.9, 0.6, 30
1, 0.31604166666666667, 0.375, 0.7, 0.2, 152
1, 0.2700578703703704, 0.625, 1.0, 0.2, 36
0, 0.2829513888888889, 0.0, 0.85, 0.4, 43
0, 0.31429398148148147, 0.0, 0.85, 0.8, 48
1, 0.5575231481481482, 0.0, 1.0, 0.2, 92
0, 0.16355324074074074, 0.875, 0.7, 0.6, 18
0, 0.8790277777777777, 0.125, 0.55, 0.6, 75
0, 0.8496643518518519, 0.75, 0.6, 0.4, 18
1, 0.4216550925925926, 0.25, 0.8, 0.2, 98
0, 0.7537962962962963, 0.0, 0.9, 0.2, 27
0, 0.7292592592592593, 0.875, 0.2, 0.2, 41
0, 0.6370833333333333, 0.875, 0.65, 0.8, 60
0, 0.6537037037037037, 0.875, 0.6, 0.4, 113
0, 0.6228935185185185, 0.75, 0.6, 0.4, 34
0, 0.7685185185185185, 0.875, 0.6, 0.2, 30
0, 0.9712962962962963, 0.75, 1.0, 0.8, 67
0, 0.9572337962962963, 0.0, 0.3, 0.4, 82
0, 0.4928240740740741, 0.375, 0.5, 0.6, 133
0, 0.3667361111111111, 0.0, 0.1, 0.8, 24
0, 0.5344560185185185, 0.375, 0.2, 0.2, 48
0, 0.3703356481481481, 0.125, 0.55, 0.6, 44
1, 0.34453703703703703, 0.625, 0.35, 0.2, 21
0, 0.9652777777777778, 0.125, 0.95, 0.8, 39
1, 0.02480324074074074, 0.625, 0.35, 0.2, 94
0, 0.4099421296296296, 0.375, 0.95, 0.2, 80
0, 0.2550115740740741, 0.75, 0.15, 0.2, 87
0, 0.3352199074074074, 0.625, 0.35, 0.6, 109
0, 0.2277199074074074, 0.75, 0.45, 0.2, 21
0, 0.5011805555555555, 0.875, 0.7, 0.2, 57
0, 0.1672800925925926, 0.375, 0.5, 0.8, 43
0, 0.5871296296296297, 0.75, 0.1, 0.6, 10
1, 0.0425462962962963, 0.25, 0.4, 0.2, 31
0, 0.7841898148148149, 0.25, 0.35, 0.4, 13
0, 0.347662037037037, 0.875, 0.95, 0.4, 24
0, 0.2722569444444444, 0.875, 0.55, 0.4, 36
1, 0.42385416666666664, 0.0, 0.4, 0.2, 96
0, 0.09446759259259259, 0.375, 0.05, 0.4, 86
0, 0.6715162037037037, 0.75, 0.5, 0.4, 44
0, 0.8917013888888888, 0.125, 0.6, 0.4, 147
0, 0.38048611111111114, 0.25, 0.9, 0.8, 18
1, 0.2257523148148148, 0.125, 0.7, 0.2, 36
0, 0.8730324074074074, 0.25, 0.1, 0.2, 32
0, 0.6474884259259259, 0.125, 0.1, 0.4, 118
0, 0.1930787037037037, 0.625, 0.4, 0.6, 165
0, 0.9934027777777777, 0.125, 0.75, 0.2, 62
0, 0.1408449074074074, 0.75, 0.8, 0.4, 15
0, 0.2445949074074074, 0.0, 0.25, 0.8, 79
1, 0.2936111111111111, 0.0, 0.45, 0.2, 66
0, 0.1627199074074074, 0.625, 0.7, 0.2, 22
1, 0.42518518518518517, 0.625, 0.5, 0.2, 42
1, 0.13252314814814814, 0.25, 1.0, 0.2, 82
0, 0.7744444444444445, 0.875, 0.55, 0.2, 28
0, 0.3522800925925926, 0.375, 0.35, 0.6, 63
0, 0.7533101851851852, 0.625, 0.75, 0.2, 8
0, 0.9623611111111111, 0.0, 0.25, 0.8, 42
0, 0.5026273148148148, 0.875, 0.4, 0.6, 38
1, 0.1920486111111111, 0.875, 0.7, 0.2, 34
1, 0.47130787037037036, 0.375, 0.1, 0.2, 163
0, 0.2209722222222222, 0.25, 0.05, 0.4, 68
0, 0.3460300925925926, 0.375, 0.1, 0.2, 34
1, 0.040601851851851854, 0.0, 0.95, 0.2, 53
0, 0.08146990740740741, 0.0, 0.85, 0.2, 71
0, 0.8166898148148148, 0.25, 0.2, 0.8, 44
0, 0.17775462962962962, 0.25, 0.3, 0.2, 27
0, 0.6395486111111112, 0.25, 1.0, 0.8, 45
0, 0.004571759259259259, 0.75, 0.6, 0.8, 28
0, 0.24305555555555555, 0.0, 0.5, 0.2, 41
0, 0.9677662037037037, 0.375, 0.85, 0.8, 172
0, 0.47358796296296296, 0.0, 0.6, 0.8, 139
1, 0.7873842592592593, 0.25, 0.55, 0.2, 35
1, 0.9171412037037037, 0.625, 0.25, 0.2, 37
0, 0.6549768518518518, 0.25, 0.35, 0.8, 24
0, 0.09087962962962963, 0.25, 0.95, 0.2, 26
0, 0.6276967592592593, 0.375, 1.0, 0.4, 71
0, 0.09961805555555556, 0.25, 0.5, 0.6, 98
0, 0.8349189814814815, 0.625, 0.75, 0.4, 15
0, 0.3461226851851852, 0.0, 0.65, 0.8, 115
0, 0.8579861111111111, 0.0, 0.55, 0.6, 30
0, 0.64125, 0.25, 0.3, 0.8, 40
0, 0.904050925925926, 0.25, 0.3, 0.2, 16
0, 0.4584722222222222, 0.875, 0.6, 0.6, 68
1, 0.5787037037037037, 0.375, 0.1, 0.2, 62
0, 0.7300578703703704, 0.625, 0.55, 0.4, 15
0, 0.2665162037037037, 0.25, 0.45, 0.6, 64
0, 0.5983564814814815, 0.625, 0.65, 0.2, 87
0, 0.8493171296296296, 0.0, 0.35, 0.4, 57
0, 0.8424652777777778, 0.25, 0.75, 0.8, 65
0, 0.09466435185185185, 0.0, 0.15, 0.8, 119
1, 0.28791666666666665, 0.125, 0.8, 0.2, 153
0, 0.23489583333333333, 0.75, 0.5, 0.2, 74
0, 0.9286226851851852, 0.0, 0.65, 0.2, 40
1, 0.8583217592592592, 0.25, 0.15, 0.2, 69
0, 0.5979166666666667, 0.875, 1.0, 0.8, 36
0, 0.19974537037037038, 0.375, 0.9, 0.6, 118
1, 0.9200694444444445, 0.875, 0.35, 0.2, 28
0, 0.6030324074074074, 0.125, 0.25, 0.2, 102
0, 0.839224537037037, 0.0, 0.55, 0.8, 27
1, 0.38528935185185187, 0.875, 0.2, 0.2, 76
0, 0.6630324074074074, 0.375, 0.35, 0.8, 46
0, 0.10334490740740741, 0.75, 0.95, 0.2, 28
0, 0.020868055555555556, 0.0, 0.45, 0.4, 27
0, 0.8749421296296296, 0.125, 0.4, 0.6, 30
0, 0.3855092592592593, 0.0, 0.9, 0.4, 13
0, 0.25957175925925924, 0.125, 0.5, 0.8, 168
0, 0.24542824074074074, 0.375, 0.65, 0.8, 76
0, 0.3160648148148148, 0.0, 0.6, 0.8, 34
0, 0.6019444444444444, 0.0, 0.8, 0.6, 69
0, 0.019108796296296297, 0.125, 0.15, 0.2, 108
0, 0.5926736111111112, 0.75, 0.1, 0.6, 32
0, 0.2715856481481482, 0.125, 0.4, 0.8, 42
0, 0.047824074074074074, 0.375, 0.55, 0.2, 21
0, 0.06751157407407407, 0.875, 0.35, 0.4, 69
0, 0.9177546296296296, 0.125, 0.15, 0.8, 24
0, 0.38806712962962964, 0.125, 0.1, 0.6, 46
0, 0.632974537037037, 0.0, 0.05, 0.6, 169
1, 0.9780787037037038, 0.375, 0.8, 0.2, 16
1, 0.40974537037037034, 0.75, 0.85, 0.2, 41
0, 0.26840277777777777, 0.875, 0.95, 0.2, 73
0, 0.4488888888888889, 0.0, 0.5, 0.8, 11
1, 0.26883101851851854, 0.125, 0.2, 0.2, 45
0, 0.004571759259259259, 0.125, 0.75, 0.4, 33
1, 0.9164236111111111, 0.75, 0.65, 0.2, 18
0, 0.5500115740740741, 0.375, 1.0, 0.6, 35
0, 0.7348958333333333, 0.875, 0.25, 0.6, 142
0, 0.7551041666666667, 0.875, 0.6, 0.6, 11
0, 0.23721064814814816, 0.75, 0.65, 0.4, 28
0, 0.7786574074074074, 0.125, 0.45, 0.8, 41
1, 0.9081365740740741, 0.25, 0.3, 0.2, 28
0, 0.32774305555555555, 0.375, 0.5, 0.4, 129
0, 0.3879398148148148, 0.0, 0.7, 0.4, 25
1, 0.48008101851851853, 0.75, 0.25, 0.2, 138
1, 0.3992939814814815, 0.75, 0.2, 0.2, 33
0, 0.739224537037037, 0.0, 0.9, 0.4, 40
0, 0.6034259259259259, 0.25, 0.5, 0.8, 5
0, 0.5425347222222222, 0.375, 0.2, 0.6, 41
0, 0.06905092592592593, 0.875, 0.65, 0.4, 45
0, 0.5655092592592592, 0.625, 0.65, 0.2, 63
0, 0.5833912037037037, 0.75, 0.05, 0.2, 13
1, 0.2866898148148148, 0.75, 1.0, 0.2, 92
1, 0.3693287037037037, 0.125, 0.8, 0.2, 58
0, 0.6735300925925926, 0.125, 0.15, 0.6, 49
0, 0.4051736111111111, 0.25, 1.0, 0.4, 58
0, 0.9853009259259259, 0.625, 0.65, 0.4, 93
0, 0.854525462962963, 0.75, 1.0, 0.8, 28
0, 0.5244675925925926, 0.625, 0.9, 0.2, 150
1, 0.19619212962962962, 0.625, 0.5, 0.2, 63
0, 0.5753703703703704, 0.875, 0.75, 0.2, 31
0, 0.5443287037037037, 0.75, 0.55, 0.4, 49
0, 0.5498032407407407, 0.25, 0.2, 0.8, 77
0, 0.15877314814814814, 0.75, 0.15, 0.6, 50
0, 0.43824074074074076, 0.125, 0.65, 0.6, 121
0, 0.7801851851851852, 0.75, 0.85, 0.8, 27
1, 0.5747222222222222, 0.375, 0.8, 0.2, 95
0, 0.36898148148148147, 0.0, 0.85, 0.4, 48
0, 0.9078009259259259, 0.375, 0.85, 0.8, 26
0, 0.7044675925925926, 0.625, 0.55, 0.6, 40
1, 0.5646296296296296, 0.625, 0.4, 0.2, 68
1, 0.7743865740740741, 0.0, 0.1, 0.2, 31
1, 0.5840046296296296, 0.375, 0.9, 0.2, 159
0, 0.5777777777777777, 0.0, 0.3, 0.6, 54
0, 0.20576388888888889, 0.0, 0.95, 0.4, 84
0, 0.6019560185185185, 0.0, 0.9, 0.4, 59
1, 0.9231944444444444, 0.375, 0.6, 0.2, 112
0, 0.8148148148148148, 0.125, 0.05, 0.4, 56
0, 0.19440972222222222, 0.375, 0.1, 0.6, 21
1, 0.29475694444444445, 0.625, 0.1, 0.2, 187
0, 0.7912152777777778, 0.875, 0.05, 0.8, 62
1, 0.7213194444444444, 0.0, 0.55, 0.2, 197
0, 0.2688773148148148, 0.0, 0.35, 0.2, 74
1, 0.9583796296296296, 0.0, 0.65, 0.2, 15
0, 0.38568287037037036, 0.25, 0.9, 0.8, 135
0, 0.08957175925925925, 0.25, 0.55, 0.2, 59
0, 0.914074074074074, 0.125, 0.6, 0.4, 31
0, 0.5405671296296296, 0.875, 0.3, 0.8, 81
0, 0.8542824074074075, 0.625, 0.15, 0.2, 32
0, 0.8707638888888889, 0.875, 0.4, 0.4, 36
0, 0.23931712962962962, 0.375, 0.85, 0.6, 265
0, 0.8230439814814815, 0.25, 0.75, 0.4, 25
0, 0.9199768518518519, 0.375, 0.4, 0.8, 84
0, 0.039456018518518515, 0.0, 0.25, 0.6, 262
0, 0.7337037037037037, 0.0, 0.8, 0.2, 44
1, 0.794675925925926, 0.75, 0.95, 0.2, 21
0, 0.8323148148148148, 0.875, 0.5, 0.8, 15
0, 0.8922916666666667, 0.625, 0.45, 0.8, 68
0, 0.4279513888888889, 0.875, 0.55, 0.6, 44
0, 0.20608796296296297, 0.25, 0.2, 0.4, 70
0, 0.5076041666666666, 0.125, 0.9, 0.2, 39
0, 0.8688541666666667, 0.625, 0.6, 0.2, 26
1, 0.5457175925925926, 0.0, 0.45, 0.2, 75
0, 0.5577430555555556, 0.25, 0.35, 0.8, 74
1, 0.9143171296296296, 0.75, 0.4, 0.2, 19
0, 0.8891087962962962, 0.25, 0.5, 0.8, 97
1, 0.4036574074074074, 0.75, 1.0, 0.2, 43
0, 0.5444675925925926, 0.875, 0.45, 0.6, 31
1, 0.9895717592592592, 0.375, 0.1, 0.2, 22
0, 0.7178935185185186, 0.125, 0.55, 0.6, 63
0, 0.4771296296296296, 0.25, 0.85, 0.4, 116
0, 0.9680208333333333, 0.875, 0.1, 0.4, 45
0, 0.15461805555555555, 0.625, 0.1, 0.4, 146
0, 0.6054398148148148, 0.125, 0.1, 0.4, 21
0, 0.2629398148148148, 0.125, 0.35, 0.6, 55
0, 0.23225694444444445, 0.625, 0.7, 0.4, 91
1, 0.3509953703703704, 0.75, 0.5, 0.2, 73
0, 0.8381597222222222, 0.875, 0.25, 0.4, 11
0, 0.3368055555555556, 0.25, 0.1, 0.2, 175
0, 0.3334837962962963, 0.75, 0.95, 0.8, 126
0, 0.43344907407407407, 0.75, 0.4, 0.8, 43
0, 0.8104629629629629, 0.25, 0.4, 0.4, 88
0, 0.07263888888888889, 0.625, 0.65, 0.2, 98
0, 0.3451273148148148, 0.0, 0.4, 0.6, 67
0, 0.14644675925925926, 0.75, 0.05, 0.8, 27
0, 0.3389351851851852, 0.25, 0.05, 0.6, 51
0, 0.4217476851851852, 0.875, 0.95, 0.6, 26
1, 0.6928240740740741, 0.0, 0.25, 0.2, 59
0, 0.4221064814814815, 0.125, 0.35, 0.2, 101
0, 0.1583101851851852, 0.25, 0.35, 0.8, 96
0, 0.11328703703703703, 0.625, 1.0, 0.6, 210
0, 0.9625925925925926, 0.125, 0.95, 0.2, 40
0, 0.8241666666666667, 0.625, 0.3, 0.8, 37
0, 0.7531712962962963, 0.125, 0.2, 0.6, 22
0, 0.0629050925925926, 0.25, 0.2, 0.4, 50
1, 0.3904166666666667, 0.125, 0.2, 0.2, 60
0, 0.08479166666666667, 0.875, 0.8, 0.8, 58
0, 0.5959606481481482, 0.75, 0.3, 0.8, 25
0, 0.19664351851851852, 0.375, 0.3, 0.2, 66
1, 0.18556712962962962, 0.375, 0.25, 0.2, 29
0, 0.903900462962963, 0.625, 0.75, 0.4, 146
1, 0.3227314814814815, 0.875, 0.2, 0.2, 54
0, 0.3116319444444444, 0.75, 0.8, 0.8, 52
1, 0.6403703703703704, 0.375, 0.95, 0.2, 75
0, 0.8573263888888889, 0.75, 0.9, 0.4, 72
0, 0.5344675925925926, 0.375, 0.75, 0.2, 46
0, 0.8713888888888889, 0.25, 0.55, 0.6, 8
0, 0.5385185185185185, 0.375, 0.9, 0.2, 35
0, 0.9904398148148148, 0.75, 0.4, 0.2, 8
0, 0.2132638888888889, 0.875, 1.0, 0.2, 69
1, 0.044814814814814814, 0.0, 0.35, 0.2, 140
0, 0.3210300925925926, 0.25, 0.6, 0.4, 213
0, 0.49172453703703706, 0.0, 0.15, 0.8, 121
0, 0.7917013888888889, 0.875, 0.4, 0.6, 50
0, 0.6914467592592592, 0.25, 0.1, 0.4, 114
0, 0.8499884259259259, 0.25, 0.5, 0.4, 25
0, 0.6163657407407407, 0.125, 1.0, 0.2, 18
0, 0.8836921296296296, 0.0, 0.25, 0.6, 109
0, 0.11782407407407407, 0.375, 1.0, 0.2, 137
0, 0.2490625, 0.75, 0.4, 0.8, 49
0, 0.41671296296296295, 0.375, 0.5, 0.6, 107
1, 0.2341087962962963, 0.375, 0.75, 0.2, 50
0, 0.08601851851851852, 0.25, 0.6, 0.6, 49
1, 0.12842592592592592, 0.0, 0.1, 0.2, 31
0, 0.9918981481481481, 0.75, 0.05, 0.8, 22
1, 0.24864583333333334, 0.125, 0.85, 0.2, 28
0, 0.9487152777777778, 0.0, 0.45, 0.4, 25
0, 0.9094444444444445, 0.0, 0.1, 0.6, 19
0, 0.20555555555555555, 0.625, 0.05, 0.4, 33
0, 0.4412152777777778, 0.625, 0.1, 0.6, 11
0, 0.22788194444444446, 0.625, 0.8, 0.4, 86
0, 0.5319675925925926, 0.125, 0.05, 0.4, 102
0, 0.28550925925925924, 0.125, 0.6, 0.6, 78
0, 0.9192592592592592, 0.625, 0.15, 0.6, 200
0, 0.4545023148148148, 0.75, 0.7, 0.2, 33
0, 0.980925925925926, 0.875, 0.7, 0.8, 47
0, 0.8989583333333333, 0.25, 0.65, 0.6, 22
0, 0.9835069444444444, 0.125, 0.6, 0.6, 10
0, 0.18587962962962962, 0.125, 0.6, 0.2, 46
0, 0.3771412037037037, 0.625, 0.1, 0.8, 47
1, 0.16408564814814816, 0.25, 1.0, 0.2, 59
0, 0.2065972222222222, 0.125, 0.45, 0.8, 57
0, 0.054016203703703705, 0.875, 0.45, 0.8, 26
1, 0.21894675925925927, 0.875, 0.4, 0.2, 44
0, 0.7078819444444444, 0.0, 0.7, 0.2, 45
0, 0.06643518518518518, 0.25, 0.35, 0.2, 55
0, 0.8033564814814815, 0.625, 0.85, 0.8, 29
0, 0.22337962962962962, 0.0, 0.65, 0.6, 110
0, 0.5610185185185185, 0.625, 0.9, 0.6, 201
0, 0.3649189814814815, 0.25, 0.55, 0.2, 66
1, 0.5939930555555556, 0.75, 0.7, 0.2, 68
0, 0.5918981481481481, 0.375, 0.5, 0.8, 72
0, 0.5142708333333333, 0.625, 0.5, 0.2, 44
0, 0.08894675925925925, 0.375, 0.4, 0.2, 13
0, 0.12876157407407407, 0.375, 0.55, 0.2, 36
1, 0.2456712962962963, 0.25, 0.5, 0.2, 89
0, 0.13693287037037036, 0.375, 1.0, 0.8, 37
0, 0.8854976851851852, 0.375, 0.65, 0.8, 24
0, 0.7185648148148148, 0.375, 0.75, 0.4, 120
0, 0.6050925925925926, 0.375, 0.9, 0.4, 52
0, 0.7824189814814815, 0.875, 0.95, 0.8, 15
0, 0.897974537037037, 0.625, 0.2, 0.2, 22
1, 0.6498032407407407, 0.375, 0.7, 0.2, 148
0, 0.3284490740740741, 0.25, 0.1, 0.4, 80
0, 0.41359953703703706, 0.0, 1.0, 0.8, 76
0, 0.47552083333333334, 0.625, 0.05, 0.8, 26
0, 0.09756944444444444, 0.125, 0.65, 0.6, 51
0, 0.13533564814814814, 0.0, 0.35, 0.8, 54
1, 0.7000578703703704, 0.125, 0.85, 0.2, 162
0, 0.047719907407407405, 0.875, 0.75, 0.8, 34
0, 0.7800231481481481, 0.875, 1.0, 0.4, 9
1, 0.03153935185185185, 0.875, 0.7, 0.2, 28
1, 0.41171296296296295, 0.125, 0.3, 0.2, 36
0, 0.31439814814814815, 0.25, 1.0, 0.6, 41
0, 0.6771990740740741, 0.875, 0.45, 0.2, 101
0, 0.626724537037037, 0.25, 0.85, 0.2, 21
0, 0.5166203703703703, 0.0, 0.45, 0.2, 184
0, 0.33372685185185186, 0.0, 0.25, 0.8, 354
1, 0.444375, 0.0, 0.7, 0.2, 33
0, 0.7304166666666667, 0.375, 0.4, 0.4, 75
0, 0.3336574074074074, 0.875, 0.7, 0.4, 35
0, 0.9699537037037037, 0.375, 0.3, 0.4, 89
0, 0.9154166666666667, 0.625, 0.1, 0.4, 34
1, 0.9537268518518518, 0.375, 0.75, 0.2, 32
1, 0.5495833333333333, 0.0, 0.95, 0.2, 40
0, 0.3972800925925926, 0.375, 0.65, 0.6, 92
0, 0.19561342592592593, 0.875, 0.2, 0.6, 30
0, 0.9101388888888889, 0.875, 0.45, 0.8, 21
0, 0.25091435185185185, 0.75, 0.4, 0.2, 129
0, 0.8962268518518518, 0.75, 0.3, 0.6, 59
0, 0.27775462962962966, 0.625, 0.2, 0.6, 42
0, 0.6760879629629629, 0.375, 0.9, 0.8, 29
0, 0.1433912037037037, 0.75, 0.3, 0.2, 75
0, 0.9889467592592592, 0.875, 1.0, 0.2, 27
0, 0.755162037037037, 0.875, 0.9, 0.6, 13
0, 0.36332175925925925, 0.625, 0.9, 0.4, 71
0, 0.929375, 0.75, 0.05, 0.2, 22
0, 0.02738425925925926, 0.375, 0.9, 0.2, 85
0, 0.6465509259259259, 0.75, 0.45, 0.6, 70
0, 0.08133101851851852, 0.75, 1.0, 0.8, 42
1, 0.6687268518518519, 0.25, 0.25, 0.2, 34
0, 0.8870254629629629, 0.625, 0.55, 0.4, 74
0, 0.0441087962962963, 0.25, 0.55, 0.6, 71
0, 0.11085648148148149, 0.25, 0.5, 0.6, 85
0, 0.3084027777777778, 0.125, 0.45, 0.6, 72
0, 0.03466435185185185, 0.375, 0.3, 0.6, 101
0, 0.9056018518518518, 0.625, 0.15, 0.8, 101
0, 0.36094907407407406, 0.75, 0.2, 0.6, 52
1, 0.21719907407407407, 0.375, 0.05, 0.2, 58
0, 0.8905671296296296, 0.25, 0.5, 0.2, 22
0, 0.8468981481481481, 0.0, 0.55, 0.4, 60
0, 0.46800925925925924, 0.875, 0.7, 0.6, 71
0, 0.6828587962962963, 0.75, 0.85, 0.2, 27
0, 0.8906481481481482, 0.125, 0.75, 0.8, 27
0, 0.8817361111111112, 0.25, 0.25, 0.6, 58
0, 0.32730324074074074, 0.875, 0.45, 0.6, 36
1, 0.15015046296296297, 0.25, 0.1, 0.2, 67
0, 0.5816666666666667, 0.25, 0.05, 0.4, 89
0, 0.6010185185185185, 0.25, 0.05, 0.2, 25
0, 0.28391203703703705, 0.875, 0.6, 0.6, 105
0, 0.8255902777777778, 0.125, 0.35, 0.2, 88
0, 0.5566435185185186, 0.25, 0.05, 0.6, 21
0, 0.19208333333333333, 0.375, 0.2, 0.4, 87
0, 0.3256134259259259, 0.75, 0.25, 0.8, 33
0, 0.11519675925925926, 0.125, 0.5, 0.2, 14
1, 0.04457175925925926, 0.125, 0.85, 0.2, 59
0, 0.45891203703703703, 0.625, 0.5, 0.4, 79
0, 0.5399189814814814, 0.125, 0.35, 0.6, 29
0, 0.40649305555555554, 0.625, 0.5, 0.4, 39
0, 0.32721064814814815, 0.125, 0.1, 0.8, 77
0, 0.8308333333333333, 0.875, 0.1, 0.2, 88
0, 0.4424537037037037, 0.125, 0.75, 0.2, 35
0, 0.9403587962962963, 0.75, 0.35, 0.8, 18
0, 0.706412037037037, 0.625, 0.35, 0.6, 120
0, 0.6049074074074074, 0.25, 0.6, 0.2, 55
1, 0.21650462962962963, 0.125, 0.3, 0.2, 29
1, 0.7412037037037037, 0.125, 0.85, 0.2, 30
0, 0.8682291666666667, 0.75, 0.45, 0.2, 87
0, 0.7274074074074074, 0.0, 0.4, 0.6, 56
1, 0.7621527777777778, 0.25, 0.3, 0.2, 202
0, 0.3236921296296296, 0.625, 0.3, 0.4, 54
0, 0.4230787037037037, 0.0, 1.0, 0.2, 45
0, 0.516875, 0.0, 0.7, 0.2, 245
0, 0.658425925925926, 0.875, 0.6, 0.8, 74
0, 0.9873611111111111, 0.875, 0.1, 0.4, 29
0, 0.983125, 0.875, 0.05, 0.8, 8
1, 0.8989467592592593, 0.0, 0.8, 0.2, 28
0, 0.053321759259259256, 0.125, 0.8, 0.8, 29
0, 0.12092592592592592, 0.0, 0.2, 0.4, 43
0, 0.5386805555555556, 0.625, 0.15, 0.6, 104
0, 0.3707523148148148, 0.0, 0.4, 0.2, 33
0, 0.11027777777777778, 0.625, 0.4, 0.2, 14
0, 0.9992708333333333, 0.875, 0.2, 0.4, 31
0, 0.6855324074074074, 0.0, 0.7, 0.6, 11
0, 0.5361111111111111, 0.125, 0.75, 0.6, 29
0, 0.17956018518518518, 0.0, 0.4, 0.6, 285
0, 0.92375, 0.25, 0.3, 0.4, 37
0, 0.20877314814814815, 0.0, 0.25, 0.6, 35
0, 0.1509375, 0.25, 0.35, 0.6, 40
0, 0.49951388888888887, 0.0, 0.55, 0.4, 41
1, 0.22527777777777777, 0.0, 0.7, 0.2, 43
0, 0.8436226851851852, 0.125, 0.5, 0.8, 23
0, 0.6999074074074074, 0.125, 0.8, 0.8, 34
0, 0.11377314814814815, 0.75, 0.65, 0.8, 42
1, 0.5008333333333334, 0.75, 0.55, 0.2, 53
0, 0.35726851851851854, 0.625, 0.85, 0.2, 95
0, 0.13645833333333332, 0.875, 0.05, 0.4, 17
0, 0.07033564814814815, 0.0, 0.3, 0.4, 28
1, 0.053356481481481484, 0.0, 0.55, 0.2, 20
0, 0.09745370370370371, 0.75, 1.0, 0.4, 27
0, 0.3071875, 0.125, 0.45, 0.4, 54
0, 0.19512731481481482, 0.375, 0.55, 0.4, 42
0, 0.2720486111111111, 0.625, 0.9, 0.4, 79
0, 0.7016666666666667, 0.0, 0.1, 0.8, 74
0, 0.8737384259259259, 0.375, 0.1, 0.2, 52
0, 0.5200347222222222, 0.875, 0.2, 0.6, 50
0, 0.01565972222222222, 0.625, 0.45, 0.4, 62
1, 0.7026273148148148, 0.25, 0.95, 0.2, 129
0, 0.9725462962962963, 0.875, 0.8, 0.8, 68
1, 0.8670717592592593, 0.125, 0.45, 0.2, 18
0, 0.3468865740740741, 0.0, 0.8, 0.8, 30
1, 0.6773726851851852, 0.25, 0.25, 0.2, 146
0, 0.5760879629629629, 0.625, 0.95, 0.2, 142
1, 0.5733912037037037, 0.0, 0.7, 0.2, 57
1, 0.37148148148148147, 0.0, 0.65, 0.2, 72
0, 0.6739699074074074, 0.25, 0.65, 0.8, 26
0, 0.01934027777777778, 0.125, 0.3, 0.2, 20
0, 0.04535879629629629, 0.625, 0.7, 0.6, 37
0, 0.502175925925926, 0.25, 0.5, 0.2, 39
0, 0.6364004629629629, 0.375, 0.2, 0.8, 84
0, 0.2537152777777778, 0.0, 0.4, 0.4, 121
0, 0.24509259259259258, 0.25, 0.8, 0.2, 18
0, 0.40891203703703705, 0.125, 0.05, 0.8, 81
0, 0.31950231481481484, 0.25, 0.35, 0.2, 111
0, 0.26033564814814814, 0.375, 0.05, 0.8, 37
0, 0.06715277777777778, 0.125, 0.7, 0.2, 26
0, 0.6155671296296297, 0.875, 0.65, 0.4, 118
0, 0.2709490740740741, 0.25, 0.9, 0.4, 19
0, 0.6129629629629629, 0.875, 0.25, 0.2, 24
0, 0.2927662037037037, 0.625, 0.2, 0.8, 80
0, 0.7260300925925925, 0.0, 0.2, 0.6, 63
1, 0.9914583333333333, 0.125, 0.7, 0.2, 33
0, 0.17982638888888888, 0.0, 0.9, 0.6, 10
0, 0.8365162037037037, 0.625, 0.35, 0.8, 47
0, 0.962650462962963, 0.625, 0.6, 0.2, 28
0, 0.14947916666666666, 0.625, 0.4, 0.4, 58
1, 0.011342592592592593, 0.375, 1.0, 0.2, 17
0, 0.8536111111111111, 0.0, 0.3, 0.6, 101
0, 0.2501041666666667, 0.875, 0.75, 0.8, 43
0, 0.9878935185185185, 0.0, 0.35, 0.8, 45
0, 0.046608796296296294, 0.25, 0.1, 0.4, 75
0, 0.25288194444444445, 0.25, 0.05, 0.2, 118
0, 0.6724768518518518, 0.625, 0.45, 0.6, 71
1, 0.25831018518518517, 0.875, 0.55, 0.2, 92
0, 0.2977662037037037, 0.125, 0.35, 0.6, 30
0, 0.7376388888888888, 0.625, 0.55, 0.4, 69
1, 0.32186342592592593, 0.25, 0.85, 0.2, 77
0, 0.5846990740740741, 0.0, 0.3, 0.4, 54
0, 0.6796296296296296, 0.375, 0.15, 0.8, 56
0, 0.2102199074074074, 0.75, 0.55, 0.8, 197
0, 0.20863425925925927, 0.875, 0.35, 0.6, 27
0, 0.5529282407407408, 0.375, 0.05, 0.4, 37
0, 0.272349537037037, 0.625, 0.4, 0.2, 19
0, 0.1555439814814815, 0.875, 0.8, 0.2, 37
0, 0.4484837962962963, 0.625, 0.1, 0.6, 76
1, 0.7997222222222222, 0.125, 0.5, 0.2, 100
